[START OF SIMULATION]
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x000002FB]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x000002FC,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x000002FC]=0x5C
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x5C
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x000002FD,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x000002FD]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x000002FE,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x000002FE]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x000002FF,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x000002FF]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000300,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000300]=0x2F
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x2F
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000301,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000301]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000302,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000302]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000303,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000303]=0x5E
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x5E
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000304,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000304]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000305,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000305]=0x7C
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x7C
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000306,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000306]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000307,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000307]=0x0A
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x0A
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000308,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000308]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000309,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000309]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000030A,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000030A]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000030B,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000030B]=0x2F
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x2F
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000030C,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000030C]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000030D,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000030D]=0x5C
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x5C
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000030E,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000030E]=0x5F
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x5F
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000030F,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000030F]=0x2F
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x2F
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000310,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000310]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000311,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000311]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000312,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000312]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000313,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000313]=0x4F
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x4F
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000314,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000314]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000315,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000315]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000316,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000316]=0x5C
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x5C
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000317,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000317]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000318,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000318]=0x0A
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x0A
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000319,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000319]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000031A,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000031A]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000031B,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000031B]=0x2F
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x2F
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000031C,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000031C]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000031D,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000031D]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000031E,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000031E]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000031F,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000031F]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000320,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000320]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000321,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000321]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000322,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000322]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000323,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000323]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000324,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000324]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000325,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000325]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000326,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000326]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000327,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000327]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000328,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000328]=0x5C
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x5C
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000329,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000329]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000032A,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000032A]=0x0A
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x0A
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000032B,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000032B]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000032C,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000032C]=0x2F
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x2F
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000032D,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000032D]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000032E,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000032E]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000032F,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000032F]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000330,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000330]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000331,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000331]=0x5F
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x5F
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000332,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000332]=0x5F
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x5F
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000333,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000333]=0x5F
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x5F
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000334,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000334]=0x5F
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x5F
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000335,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000335]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000336,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000336]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000337,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000337]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000338,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000338]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000339,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000339]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000033A,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000033A]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000033B,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000033B]=0x30
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x30
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000033C,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000033C]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000033D,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000033D]=0x0A
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x0A
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000033E,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000033E]=0x2F
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x2F
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x0000033F,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x0000033F]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000340,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000340]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
0x00000034:	addi r2,r2,1             	R2=R2+0x00000001=0x00000341,SR=0x00000002
0x00000038:	bun -6                   	PC=0x00000024
0x00000024:	l8 r3,[r2+0]             	R3=MEM[0x00000341]=0x20
0x00000028:	cmpi r3,0                	SR=0x00000002
0x0000002C:	beq 3                    	PC=0x00000030
0x00000030:	s8 [r1+0],r3             	MEM[0x8888888B]=R3=0x20
